problem_name,algo_name,Noise_type,Noise_intensity,Max_fitness,Min_fitness,Final_fitness
OneMax_100item,UMDA,post,2,100.0,66.0,100.0
OneMax_100item,UMDA,post,2,100.0,64.0,100.0
OneMax_100item,UMDA,post,2,100.0,67.0,100.0
OneMax_100item,UMDA,post,2,100.0,64.0,100.0
OneMax_100item,UMDA,post,2,100.0,67.0,100.0
OneMax_100item,UMDA,post,2,100.0,62.0,100.0
OneMax_100item,UMDA,post,2,100.0,64.0,99.0
OneMax_100item,UMDA,post,2,100.0,69.0,100.0
OneMax_100item,UMDA,post,2,100.0,65.0,100.0
OneMax_100item,UMDA,post,2,100.0,64.0,99.0
OneMax_100item,UMDA,post,2,100.0,63.0,99.0
OneMax_100item,UMDA,post,2,100.0,67.0,98.0
OneMax_100item,UMDA,post,2,100.0,68.0,99.0
OneMax_100item,UMDA,post,2,100.0,65.0,100.0
OneMax_100item,UMDA,post,2,100.0,66.0,100.0
OneMax_100item,UMDA,post,2,100.0,63.0,100.0
OneMax_100item,UMDA,post,2,100.0,62.0,99.0
OneMax_100item,UMDA,post,2,100.0,66.0,100.0
OneMax_100item,UMDA,post,2,100.0,67.0,100.0
OneMax_100item,UMDA,post,2,100.0,64.0,100.0
OneMax_100item,UMDA,post,2,100.0,62.0,100.0
OneMax_100item,UMDA,post,2,100.0,64.0,100.0
OneMax_100item,UMDA,post,2,100.0,67.0,98.0
OneMax_100item,UMDA,post,2,100.0,61.0,99.0
OneMax_100item,UMDA,post,2,100.0,66.0,100.0
OneMax_100item,UMDA,post,2,100.0,64.0,99.0
OneMax_100item,OnePlusOneEA,post,2,70.0,54.0,70.0
OneMax_100item,OnePlusOneEA,post,2,86.0,50.0,86.0
OneMax_100item,OnePlusOneEA,post,2,95.0,53.0,95.0
OneMax_100item,OnePlusOneEA,post,2,84.0,52.0,84.0
OneMax_100item,OnePlusOneEA,post,2,77.0,48.0,77.0
OneMax_100item,OnePlusOneEA,post,2,82.0,56.0,82.0
OneMax_100item,OnePlusOneEA,post,2,74.0,49.0,74.0
OneMax_100item,OnePlusOneEA,post,2,73.0,48.0,72.0
OneMax_100item,OnePlusOneEA,post,2,91.0,40.0,90.0
OneMax_100item,OnePlusOneEA,post,2,76.0,54.0,74.0
OneMax_100item,OnePlusOneEA,post,2,89.0,44.0,89.0
OneMax_100item,OnePlusOneEA,post,2,78.0,51.0,78.0
OneMax_100item,OnePlusOneEA,post,2,82.0,51.0,82.0
OneMax_100item,OnePlusOneEA,post,2,86.0,58.0,86.0
OneMax_100item,OnePlusOneEA,post,2,71.0,53.0,71.0
OneMax_100item,OnePlusOneEA,post,2,89.0,49.0,88.0
OneMax_100item,OnePlusOneEA,post,2,84.0,51.0,83.0
OneMax_100item,OnePlusOneEA,post,2,89.0,56.0,89.0
OneMax_100item,OnePlusOneEA,post,2,85.0,52.0,85.0
OneMax_100item,OnePlusOneEA,post,2,78.0,41.0,77.0
OneMax_100item,OnePlusOneEA,post,2,83.0,46.0,83.0
OneMax_100item,OnePlusOneEA,post,2,85.0,47.0,85.0
OneMax_100item,OnePlusOneEA,post,2,84.0,46.0,83.0
OneMax_100item,OnePlusOneEA,post,2,91.0,55.0,89.0
OneMax_100item,OnePlusOneEA,post,2,79.0,50.0,79.0
OneMax_100item,OnePlusOneEA,post,2,75.0,39.0,74.0
OneMax_100item,OnePlusOneEA,post,2,80.0,51.0,77.0
OneMax_100item,OnePlusOneEA,post,2,80.0,42.0,79.0
OneMax_100item,OnePlusOneEA,post,2,84.0,47.0,84.0
OneMax_100item,OnePlusOneEA,post,2,79.0,54.0,79.0
OneMax_100item,OnePlusOneEA,post,2,86.0,42.0,85.0
OneMax_100item,OnePlusOneEA,post,2,82.0,44.0,82.0
OneMax_100item,OnePlusOneEA,post,2,86.0,62.0,86.0
OneMax_100item,OnePlusOneEA,post,2,77.0,55.0,77.0
OneMax_100item,OnePlusOneEA,post,2,79.0,51.0,79.0
OneMax_100item,OnePlusOneEA,post,2,81.0,51.0,81.0
OneMax_100item,OnePlusOneEA,post,2,86.0,44.0,85.0
OneMax_100item,OnePlusOneEA,post,2,86.0,51.0,86.0
OneMax_100item,OnePlusOneEA,post,2,80.0,46.0,80.0
OneMax_100item,OnePlusOneEA,post,2,81.0,43.0,80.0
OneMax_100item,OnePlusOneEA,post,2,78.0,42.0,78.0
OneMax_100item,OnePlusOneEA,post,2,85.0,43.0,85.0
OneMax_100item,OnePlusOneEA,post,2,77.0,46.0,77.0
OneMax_100item,OnePlusOneEA,post,2,82.0,50.0,82.0
OneMax_100item,OnePlusOneEA,post,2,85.0,50.0,85.0
OneMax_100item,OnePlusOneEA,post,2,80.0,50.0,78.0
OneMax_100item,OnePlusOneEA,post,2,89.0,53.0,88.0
OneMax_100item,OnePlusOneEA,post,2,78.0,48.0,78.0
OneMax_100item,OnePlusOneEA,post,2,75.0,54.0,75.0
OneMax_100item,OnePlusOneEA,post,2,92.0,49.0,92.0
OneMax_100item,OnePlusOneEA,post,2,82.0,61.0,81.0
OneMax_100item,OnePlusOneEA,post,2,77.0,35.0,76.0
OneMax_100item,OnePlusOneEA,post,2,85.0,48.0,84.0
OneMax_100item,OnePlusOneEA,post,2,78.0,63.0,77.0
OneMax_100item,OnePlusOneEA,post,2,78.0,56.0,78.0
OneMax_100item,OnePlusOneEA,post,2,89.0,36.0,89.0
OneMax_100item,OnePlusOneEA,post,2,83.0,46.0,82.0
OneMax_100item,OnePlusOneEA,post,2,86.0,44.0,86.0
OneMax_100item,OnePlusOneEA,post,2,85.0,49.0,85.0
OneMax_100item,OnePlusOneEA,post,2,87.0,44.0,87.0
OneMax_100item,OnePlusOneEA,post,2,65.0,55.0,65.0
OneMax_100item,OnePlusOneEA,post,2,80.0,51.0,79.0
OneMax_100item,OnePlusOneEA,post,2,75.0,49.0,75.0
OneMax_100item,OnePlusOneEA,post,2,66.0,41.0,65.0
OneMax_100item,OnePlusOneEA,post,2,69.0,54.0,69.0
OneMax_100item,OnePlusOneEA,post,2,88.0,52.0,87.0
OneMax_100item,OnePlusOneEA,post,2,80.0,48.0,80.0
OneMax_100item,OnePlusOneEA,post,2,85.0,54.0,84.0
OneMax_100item,OnePlusOneEA,post,2,83.0,50.0,83.0
OneMax_100item,OnePlusOneEA,post,2,82.0,46.0,81.0
OneMax_100item,OnePlusOneEA,post,2,85.0,51.0,85.0
OneMax_100item,OnePlusOneEA,post,2,82.0,53.0,82.0
OneMax_100item,OnePlusOneEA,post,2,69.0,46.0,67.0
OneMax_100item,OnePlusOneEA,post,2,80.0,48.0,78.0
OneMax_100item,OnePlusOneEA,post,2,83.0,62.0,83.0
OneMax_100item,OnePlusOneEA,post,2,82.0,48.0,82.0
OneMax_100item,OnePlusOneEA,post,2,86.0,40.0,86.0
OneMax_100item,OnePlusOneEA,post,2,82.0,45.0,82.0
OneMax_100item,OnePlusOneEA,post,2,88.0,44.0,88.0
OneMax_100item,OnePlusOneEA,post,2,69.0,52.0,69.0
OneMax_100item,OnePlusOneEA,post,2,78.0,49.0,77.0
OneMax_100item,OnePlusOneEA,post,2,79.0,54.0,79.0
OneMax_100item,OnePlusOneEA,post,2,89.0,51.0,89.0
OneMax_100item,OnePlusOneEA,post,2,88.0,49.0,87.0
OneMax_100item,OnePlusOneEA,post,2,82.0,49.0,82.0
OneMax_100item,OnePlusOneEA,post,2,89.0,58.0,89.0
OneMax_100item,OnePlusOneEA,post,2,76.0,52.0,76.0
OneMax_100item,OnePlusOneEA,post,2,78.0,51.0,77.0
OneMax_100item,OnePlusOneEA,post,2,83.0,47.0,82.0
OneMax_100item,OnePlusOneEA,post,2,87.0,50.0,86.0
OneMax_100item,OnePlusOneEA,post,2,79.0,55.0,79.0
OneMax_100item,OnePlusOneEA,post,2,92.0,45.0,92.0
OneMax_100item,OnePlusOneEA,post,2,83.0,42.0,83.0
OneMax_100item,OnePlusOneEA,post,2,90.0,49.0,90.0
OneMax_100item,OnePlusOneEA,post,2,85.0,47.0,85.0
OneMax_100item,OnePlusOneEA,post,2,84.0,47.0,83.0
OneMax_100item,OnePlusOneEA,post,2,74.0,37.0,74.0
OneMax_100item,OnePlusOneEA,post,2,84.0,52.0,84.0
OneMax_100item,OnePlusOneEA,post,2,86.0,44.0,86.0
OneMax_100item,OnePlusOneEA,post,2,82.0,42.0,82.0
OneMax_100item,EA,post,2,92.0,59.0,91.0
OneMax_100item,EA,post,2,90.0,57.0,89.0
OneMax_100item,EA,post,2,90.0,57.0,87.0
OneMax_100item,EA,post,2,90.0,62.0,83.0
OneMax_100item,EA,post,2,91.0,60.0,88.0
OneMax_100item,EA,post,2,88.0,54.0,82.0
OneMax_100item,EA,post,2,90.0,57.0,85.0
OneMax_100item,EA,post,2,90.0,55.0,80.0
OneMax_100item,EA,post,2,92.0,57.0,86.0
OneMax_100item,EA,post,2,92.0,62.0,81.0
OneMax_100item,EA,post,2,90.0,61.0,82.0
OneMax_100item,EA,post,2,92.0,54.0,84.0
OneMax_100item,EA,post,2,91.0,55.0,84.0
OneMax_100item,EA,post,2,90.0,54.0,83.0
OneMax_100item,EA,post,2,90.0,60.0,80.0
OneMax_100item,EA,post,2,90.0,62.0,83.0
OneMax_100item,EA,post,2,89.0,55.0,82.0
OneMax_100item,EA,post,2,91.0,57.0,81.0
OneMax_100item,EA,post,2,92.0,57.0,83.0
OneMax_100item,EA,post,2,90.0,55.0,80.0
OneMax_100item,EA,post,2,91.0,57.0,78.0
OneMax_100item,EA,post,2,89.0,57.0,81.0
OneMax_100item,EA,post,2,91.0,54.0,83.0
OneMax_100item,EA,post,2,89.0,58.0,79.0
OneMax_100item,EA,post,2,90.0,54.0,84.0
OneMax_100item,EA,post,2,88.0,61.0,78.0
OneMax_100item,EA,post,2,90.0,55.0,80.0
OneMax_100item,EA,post,2,92.0,58.0,85.0
OneMax_100item,EA,post,2,91.0,53.0,84.0
OneMax_100item,EA,post,2,89.0,55.0,83.0
OneMax_100item,EA,post,2,89.0,54.0,82.0
OneMax_100item,EA,post,2,91.0,56.0,80.0
OneMax_100item,EA,post,2,91.0,62.0,80.0
OneMax_100item,EA,post,2,91.0,58.0,79.0
OneMax_100item,EA,post,2,92.0,55.0,83.0
OneMax_100item,EA,post,2,89.0,54.0,80.0
OneMax_100item,EA,post,2,90.0,61.0,85.0
OneMax_100item,EA,post,2,91.0,62.0,82.0
OneMax_100item,EA,post,2,89.0,53.0,80.0
OneMax_100item,EA,post,2,91.0,62.0,80.0
OneMax_100item,EA,post,2,90.0,55.0,82.0
OneMax_100item,EA,post,2,91.0,55.0,78.0
OneMax_100item,EA,post,2,90.0,63.0,80.0
OneMax_100item,EA,post,2,90.0,55.0,77.0
OneMax_100item,EA,post,2,92.0,55.0,82.0
OneMax_100item,EA,post,2,90.0,53.0,80.0
OneMax_100item,EA,post,2,91.0,55.0,82.0
OneMax_100item,EA,post,2,90.0,54.0,81.0
OneMax_100item,EA,post,2,90.0,54.0,84.0
OneMax_100item,EA,post,2,90.0,60.0,78.0
OneMax_100item,EA,post,2,92.0,60.0,80.0
OneMax_100item,EA,post,2,91.0,56.0,82.0
OneMax_100item,EA,post,2,91.0,57.0,84.0
OneMax_100item,EA,post,2,91.0,56.0,83.0
OneMax_100item,EA,post,2,90.0,55.0,81.0
OneMax_100item,EA,post,2,92.0,56.0,80.0
OneMax_100item,EA,post,2,90.0,56.0,81.0
OneMax_100item,EA,post,2,92.0,62.0,86.0
OneMax_100item,EA,post,2,89.0,55.0,81.0
OneMax_100item,EA,post,2,91.0,61.0,84.0
OneMax_100item,EA,post,2,90.0,55.0,80.0
OneMax_100item,EA,post,2,91.0,59.0,80.0
OneMax_100item,EA,post,2,91.0,54.0,81.0
OneMax_100item,EA,post,2,91.0,58.0,87.0
OneMax_100item,EA,post,2,91.0,58.0,80.0
OneMax_100item,EA,post,2,91.0,55.0,76.0
OneMax_100item,EA,post,2,89.0,56.0,82.0
OneMax_100item,EA,post,2,90.0,54.0,79.0
OneMax_100item,EA,post,2,90.0,57.0,77.0
OneMax_100item,EA,post,2,92.0,54.0,81.0
OneMax_100item,EA,post,2,91.0,60.0,84.0
OneMax_100item,EA,post,2,90.0,56.0,87.0
OneMax_100item,EA,post,2,91.0,55.0,86.0
OneMax_100item,EA,post,2,90.0,58.0,79.0
OneMax_100item,EA,post,2,92.0,61.0,83.0
OneMax_100item,EA,post,2,91.0,60.0,86.0
OneMax_100item,EA,post,2,91.0,56.0,79.0
OneMax_100item,EA,post,2,90.0,56.0,84.0
OneMax_100item,EA,post,2,91.0,51.0,82.0
OneMax_100item,EA,post,2,92.0,60.0,79.0
OneMax_100item,EA,post,2,89.0,54.0,82.0
OneMax_100item,EA,post,2,91.0,59.0,79.0
OneMax_100item,EA,post,2,91.0,56.0,87.0
OneMax_100item,EA,post,2,91.0,56.0,74.0
OneMax_100item,EA,post,2,89.0,54.0,83.0
OneMax_100item,EA,post,2,91.0,57.0,85.0
OneMax_100item,EA,post,2,90.0,60.0,85.0
OneMax_100item,EA,post,2,89.0,61.0,81.0
OneMax_100item,EA,post,2,90.0,54.0,82.0
OneMax_100item,EA,post,2,90.0,57.0,85.0
OneMax_100item,EA,post,2,91.0,53.0,81.0
OneMax_100item,EA,post,2,91.0,61.0,82.0
OneMax_100item,EA,post,2,90.0,62.0,79.0
OneMax_100item,EA,post,2,89.0,60.0,82.0
OneMax_100item,EA,post,2,90.0,65.0,78.0
OneMax_100item,EA,post,2,90.0,55.0,83.0
OneMax_100item,EA,post,2,90.0,59.0,82.0
OneMax_100item,EA,post,2,90.0,59.0,77.0
OneMax_100item,EA,post,2,94.0,61.0,83.0
OneMax_100item,EA,post,2,90.0,60.0,82.0
OneMax_100item,EAelite,post,2,95.0,61.0,94.0
OneMax_100item,EAelite,post,2,95.0,60.0,93.0
OneMax_100item,EAelite,post,2,96.0,57.0,96.0
OneMax_100item,EAelite,post,2,90.0,63.0,89.0
OneMax_100item,EAelite,post,2,97.0,59.0,96.0
OneMax_100item,EAelite,post,2,94.0,54.0,94.0
OneMax_100item,EAelite,post,2,97.0,57.0,97.0
OneMax_100item,EAelite,post,2,94.0,55.0,94.0
OneMax_100item,EAelite,post,2,94.0,58.0,94.0
OneMax_100item,EAelite,post,2,93.0,63.0,93.0
OneMax_100item,EAelite,post,2,90.0,61.0,87.0
OneMax_100item,EAelite,post,2,92.0,57.0,91.0
OneMax_100item,EAelite,post,2,96.0,55.0,96.0
OneMax_100item,EAelite,post,2,91.0,56.0,90.0
OneMax_100item,EAelite,post,2,99.0,60.0,98.0
OneMax_100item,EAelite,post,2,95.0,62.0,94.0
OneMax_100item,EAelite,post,2,89.0,57.0,89.0
OneMax_100item,EAelite,post,2,93.0,59.0,93.0
OneMax_100item,EAelite,post,2,90.0,59.0,90.0
OneMax_100item,EAelite,post,2,93.0,56.0,93.0
OneMax_100item,EAelite,post,2,95.0,57.0,93.0
OneMax_100item,EAelite,post,2,93.0,57.0,92.0
OneMax_100item,EAelite,post,2,96.0,56.0,96.0
OneMax_100item,EAelite,post,2,96.0,58.0,96.0
OneMax_100item,EAelite,post,2,93.0,54.0,93.0
OneMax_100item,EAelite,post,2,94.0,64.0,92.0
OneMax_100item,EAelite,post,2,94.0,56.0,93.0
OneMax_100item,EAelite,post,2,95.0,59.0,93.0
OneMax_100item,EAelite,post,2,93.0,54.0,93.0
OneMax_100item,EAelite,post,2,96.0,65.0,94.0
OneMax_100item,EAelite,post,2,92.0,54.0,91.0
OneMax_100item,EAelite,post,2,98.0,57.0,97.0
OneMax_100item,EAelite,post,2,96.0,62.0,96.0
OneMax_100item,EAelite,post,2,97.0,58.0,96.0
OneMax_100item,EAelite,post,2,95.0,56.0,95.0
OneMax_100item,EAelite,post,2,96.0,56.0,96.0
OneMax_100item,EAelite,post,2,97.0,59.0,97.0
OneMax_100item,EAelite,post,2,96.0,62.0,93.0
OneMax_100item,EAelite,post,2,96.0,57.0,94.0
OneMax_100item,EAelite,post,2,94.0,63.0,94.0
OneMax_100item,EAelite,post,2,92.0,55.0,92.0
OneMax_100item,EAelite,post,2,95.0,56.0,94.0
OneMax_100item,EAelite,post,2,95.0,63.0,95.0
OneMax_100item,EAelite,post,2,94.0,58.0,92.0
OneMax_100item,EAelite,post,2,91.0,56.0,90.0
OneMax_100item,EAelite,post,2,96.0,55.0,96.0
OneMax_100item,EAelite,post,2,91.0,55.0,91.0
OneMax_100item,EAelite,post,2,91.0,54.0,91.0
OneMax_100item,EAelite,post,2,94.0,55.0,94.0
OneMax_100item,EAelite,post,2,96.0,60.0,95.0
OneMax_100item,EAelite,post,2,95.0,60.0,93.0
OneMax_100item,EAelite,post,2,96.0,58.0,96.0
OneMax_100item,EAelite,post,2,97.0,57.0,96.0
OneMax_100item,EAelite,post,2,93.0,62.0,93.0
OneMax_100item,EAelite,post,2,94.0,55.0,91.0
OneMax_100item,EAelite,post,2,91.0,64.0,91.0
OneMax_100item,EAelite,post,2,91.0,56.0,90.0
OneMax_100item,EAelite,post,2,94.0,62.0,94.0
OneMax_100item,EAelite,post,2,94.0,59.0,94.0
OneMax_100item,EAelite,post,2,94.0,61.0,93.0
OneMax_100item,EAelite,post,2,95.0,59.0,92.0
OneMax_100item,EAelite,post,2,95.0,60.0,94.0
OneMax_100item,EAelite,post,2,94.0,54.0,94.0
OneMax_100item,EAelite,post,2,95.0,57.0,95.0
OneMax_100item,EAelite,post,2,94.0,59.0,93.0
OneMax_100item,EAelite,post,2,96.0,60.0,94.0
OneMax_100item,EAelite,post,2,97.0,64.0,96.0
OneMax_100item,EAelite,post,2,95.0,54.0,94.0
OneMax_100item,EAelite,post,2,88.0,62.0,88.0
OneMax_100item,EAelite,post,2,91.0,54.0,91.0
OneMax_100item,EAelite,post,2,98.0,61.0,97.0
OneMax_100item,EAelite,post,2,98.0,56.0,97.0
OneMax_100item,EAelite,post,2,97.0,56.0,97.0
OneMax_100item,EAelite,post,2,91.0,60.0,90.0
OneMax_100item,EAelite,post,2,95.0,62.0,95.0
OneMax_100item,EAelite,post,2,91.0,60.0,89.0
OneMax_100item,EAelite,post,2,98.0,56.0,96.0
OneMax_100item,EAelite,post,2,93.0,59.0,92.0
OneMax_100item,EAelite,post,2,94.0,58.0,93.0
OneMax_100item,EAelite,post,2,91.0,60.0,91.0
OneMax_100item,EAelite,post,2,93.0,55.0,92.0
OneMax_100item,EAelite,post,2,93.0,62.0,92.0
OneMax_100item,EAelite,post,2,96.0,58.0,94.0
OneMax_100item,EAelite,post,2,91.0,57.0,90.0
OneMax_100item,EAelite,post,2,93.0,54.0,93.0
OneMax_100item,EAelite,post,2,93.0,57.0,91.0
OneMax_100item,EAelite,post,2,97.0,60.0,94.0
OneMax_100item,EAelite,post,2,95.0,63.0,95.0
OneMax_100item,EAelite,post,2,96.0,55.0,95.0
OneMax_100item,EAelite,post,2,96.0,56.0,94.0
OneMax_100item,EAelite,post,2,93.0,57.0,93.0
OneMax_100item,EAelite,post,2,95.0,61.0,93.0
OneMax_100item,EAelite,post,2,93.0,62.0,93.0
OneMax_100item,EAelite,post,2,94.0,61.0,94.0
OneMax_100item,EAelite,post,2,91.0,65.0,90.0
OneMax_100item,EAelite,post,2,96.0,55.0,96.0
OneMax_100item,EAelite,post,2,94.0,59.0,93.0
OneMax_100item,EAelite,post,2,95.0,59.0,94.0
OneMax_100item,EAelite,post,2,96.0,62.0,96.0
OneMax_100item,EAelite,post,2,95.0,60.0,93.0
OneMax_100item,PCEA,post,3,100.0,61.0,98.0
OneMax_100item,PCEA,post,3,100.0,63.0,99.0
OneMax_100item,PCEA,post,3,100.0,61.0,99.0
OneMax_100item,PCEA,post,3,100.0,61.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,98.0
OneMax_100item,PCEA,post,3,100.0,61.0,99.0
OneMax_100item,PCEA,post,3,100.0,60.0,98.0
OneMax_100item,PCEA,post,3,100.0,58.0,99.0
OneMax_100item,PCEA,post,3,100.0,63.0,99.0
OneMax_100item,PCEA,post,3,100.0,58.0,99.0
OneMax_100item,PCEA,post,3,100.0,61.0,99.0
OneMax_100item,PCEA,post,3,100.0,63.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,61.0,99.0
OneMax_100item,PCEA,post,3,100.0,60.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,60.0,99.0
OneMax_100item,PCEA,post,3,100.0,58.0,99.0
OneMax_100item,PCEA,post,3,100.0,60.0,99.0
OneMax_100item,PCEA,post,3,100.0,63.0,99.0
OneMax_100item,PCEA,post,3,100.0,59.0,99.0
OneMax_100item,PCEA,post,3,100.0,65.0,99.0
OneMax_100item,PCEA,post,3,100.0,61.0,99.0
OneMax_100item,PCEA,post,3,100.0,63.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,64.0,100.0
OneMax_100item,PCEA,post,3,100.0,61.0,99.0
OneMax_100item,PCEA,post,3,100.0,60.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,60.0,100.0
OneMax_100item,PCEA,post,3,100.0,61.0,99.0
OneMax_100item,PCEA,post,3,100.0,59.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,64.0,99.0
OneMax_100item,PCEA,post,3,100.0,63.0,99.0
OneMax_100item,PCEA,post,3,100.0,65.0,99.0
OneMax_100item,PCEA,post,3,100.0,65.0,99.0
OneMax_100item,PCEA,post,3,100.0,60.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,65.0,99.0
OneMax_100item,PCEA,post,3,100.0,56.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,60.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,98.0
OneMax_100item,PCEA,post,3,100.0,61.0,99.0
OneMax_100item,PCEA,post,3,100.0,63.0,99.0
OneMax_100item,PCEA,post,3,100.0,63.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,61.0,99.0
OneMax_100item,PCEA,post,3,100.0,63.0,99.0
OneMax_100item,PCEA,post,3,100.0,63.0,99.0
OneMax_100item,PCEA,post,3,100.0,59.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,60.0,99.0
OneMax_100item,PCEA,post,3,100.0,60.0,99.0
OneMax_100item,PCEA,post,3,100.0,61.0,99.0
OneMax_100item,PCEA,post,3,100.0,60.0,99.0
OneMax_100item,PCEA,post,3,100.0,63.0,99.0
OneMax_100item,PCEA,post,3,100.0,58.0,99.0
OneMax_100item,PCEA,post,3,100.0,64.0,99.0
OneMax_100item,PCEA,post,3,100.0,60.0,99.0
OneMax_100item,PCEA,post,3,100.0,63.0,99.0
OneMax_100item,PCEA,post,3,100.0,61.0,98.0
OneMax_100item,PCEA,post,3,100.0,60.0,100.0
OneMax_100item,PCEA,post,3,100.0,61.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,58.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,61.0,99.0
OneMax_100item,PCEA,post,3,100.0,60.0,98.0
OneMax_100item,PCEA,post,3,100.0,60.0,98.0
OneMax_100item,PCEA,post,3,100.0,61.0,99.0
OneMax_100item,PCEA,post,3,100.0,61.0,99.0
OneMax_100item,PCEA,post,3,100.0,59.0,99.0
OneMax_100item,PCEA,post,3,100.0,59.0,99.0
OneMax_100item,PCEA,post,3,100.0,58.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,63.0,99.0
OneMax_100item,PCEA,post,3,100.0,64.0,99.0
OneMax_100item,PCEA,post,3,100.0,64.0,99.0
OneMax_100item,PCEA,post,3,100.0,63.0,98.0
OneMax_100item,PCEA,post,3,100.0,60.0,99.0
OneMax_100item,PCEA,post,3,100.0,64.0,99.0
OneMax_100item,PCEA,post,3,100.0,57.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,60.0,99.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,61.0,98.0
OneMax_100item,PCEA,post,3,100.0,64.0,99.0
OneMax_100item,PCEA,post,3,100.0,58.0,99.0
OneMax_100item,PCEA,post,3,100.0,64.0,99.0
OneMax_100item,PCEA,post,3,100.0,57.0,99.0
OneMax_100item,PCEA,post,3,100.0,64.0,99.0
OneMax_100item,PCEA,post,3,100.0,61.0,97.0
OneMax_100item,PCEA,post,3,100.0,62.0,99.0
OneMax_100item,PCEA,post,3,100.0,63.0,99.0
OneMax_100item,UMDA,post,3,100.0,66.0,100.0
OneMax_100item,UMDA,post,3,100.0,66.0,100.0
OneMax_100item,UMDA,post,3,100.0,65.0,100.0
OneMax_100item,UMDA,post,3,100.0,68.0,99.0
OneMax_100item,UMDA,post,3,100.0,65.0,98.0
OneMax_100item,UMDA,post,3,100.0,63.0,100.0
OneMax_100item,UMDA,post,3,100.0,63.0,100.0
OneMax_100item,UMDA,post,3,100.0,64.0,99.0
OneMax_100item,UMDA,post,3,100.0,65.0,100.0
OneMax_100item,UMDA,post,3,100.0,61.0,99.0
OneMax_100item,UMDA,post,3,100.0,63.0,100.0
OneMax_100item,UMDA,post,3,100.0,68.0,100.0
OneMax_100item,UMDA,post,3,100.0,66.0,100.0
OneMax_100item,UMDA,post,3,100.0,61.0,100.0
OneMax_100item,UMDA,post,3,100.0,67.0,100.0
OneMax_100item,UMDA,post,3,100.0,66.0,100.0
OneMax_100item,UMDA,post,3,100.0,63.0,100.0
OneMax_100item,UMDA,post,3,100.0,62.0,99.0
OneMax_100item,UMDA,post,3,100.0,62.0,98.0
OneMax_100item,UMDA,post,3,100.0,63.0,99.0
OneMax_100item,UMDA,post,3,100.0,67.0,99.0
OneMax_100item,UMDA,post,3,100.0,64.0,99.0
OneMax_100item,UMDA,post,3,100.0,64.0,99.0
OneMax_100item,UMDA,post,3,100.0,68.0,100.0
OneMax_100item,UMDA,post,3,100.0,64.0,100.0
OneMax_100item,UMDA,post,3,100.0,58.0,99.0
OneMax_100item,UMDA,post,3,100.0,61.0,99.0
OneMax_100item,UMDA,post,3,100.0,59.0,100.0
OneMax_100item,UMDA,post,3,100.0,60.0,99.0
OneMax_100item,UMDA,post,3,100.0,71.0,99.0
OneMax_100item,UMDA,post,3,100.0,65.0,99.0
OneMax_100item,UMDA,post,3,100.0,63.0,99.0
OneMax_100item,UMDA,post,3,100.0,65.0,100.0
OneMax_100item,UMDA,post,3,100.0,63.0,100.0
OneMax_100item,UMDA,post,3,100.0,60.0,100.0
OneMax_100item,UMDA,post,3,100.0,67.0,100.0
OneMax_100item,UMDA,post,3,100.0,65.0,100.0
OneMax_100item,UMDA,post,3,100.0,62.0,98.0
OneMax_100item,UMDA,post,3,100.0,62.0,99.0
OneMax_100item,UMDA,post,3,100.0,65.0,100.0
OneMax_100item,UMDA,post,3,100.0,61.0,99.0
OneMax_100item,UMDA,post,3,100.0,58.0,98.0
OneMax_100item,UMDA,post,3,100.0,65.0,100.0
OneMax_100item,UMDA,post,3,100.0,64.0,99.0
